Datetime,Ticker,Industry,Revenue,Cost of Revenue,Gross Profit,Other Operating Income,Operating Income,Non-Operating Income Loss,Pretax Income,Income Tax Expense,Net Extraordinary Losses,Net Income,"Basic EPS, GAAP",Diluted Weighted Avr # of Shares,"Diluted EPS, GAAP",EBITDA,Trailing 12M EBITDA Margin,Gross Margin,Operating Margin,Profit Margin,Dividends per Share,Depreciation & Amortization,Non-Cash Items,Deferred Income Taxes,Other Non-Cash Adj,Non-Cash Working Capital,Change in Accounts & Notes Receivable,Change in Inventories,Change in Accounts Payable,Change in Other,Cash from Operating Activities,Change in Fixed & Intangible Assets,Acquisition of Fixed & Intangibles,Other Investing Activities,Cash from Investing Activities,Dividends Paid,Cash from Repaid Debt,Cash from Repurchase of Equity,Other Financing Activities,Cash from Financing Activities,Net Changes in Cash,Free Cash Flow,Free Cash Flow per Basic Share,Price to Free Cash Flow,Cash Flow to Net Income,"Cash, Cash Equivalents & STI",Accounts & Notes Receivable,Inventories,"Property, Plant & Equip",LT Investments & Receivables,Other LT Assets,Total Noncurrent Assets,Total Assets,Payables & Accruals,ST Debt,Other ST Liabilities,Total Current Liabilities,LT Debt,Other LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Share Capital & APIC,Other Equity,Equity Before Minority Interest,Total Equity,Total Liabilities & Equity,Net Debt,Cash Conversion Cycle,Number of Employees,Last Price,Sales Actual,Net Income Actual,Enterprise Value,Price to Book,P/E,Shares Outstanding,Capital Expenditures,Personal Consumption Expenditures,CPI Urban Consumers YOY,ISM Manufacturing,Change in Nonfarm Payrolls,Unemployment Rate,Housing Starts,US Trade Balance
2001-09-17,AAPL,Technology,1475,1041,434,0,42,-45,87,26,0,61,0.003,20099.0713,0.003,68,-3.6659,29.4237,2.8475,4.1356,0,26,7,-92,7,-127,512,12,-520,-127,-33,-30,-30,-92,10,0,0,6,0,6,-17,-63,-0.0032,29.632,-0.541,4218,598,19,347,146,330,823,6071,847,0,767,1614,317,282,599,2213,1673,2185,3858,3858,6071,-3901,-25.56,6960,0.303,1475,61,2059.3028,1.5434,102.9323,19645.495,-30,0.05,2.7,46.3,-144,4.9,1567,-28.094
2001-09-18,AAPL,Technology,1475,1041,434,0,42,-45,87,26,0,61,0.003,20099.0713,0.003,68,-3.6659,29.4237,2.8475,4.1356,0,26,7,-92,7,-127,512,12,-520,-127,-33,-30,-30,-92,10,0,0,6,0,6,-17,-63,-0.0032,29.632,-0.541,4218,598,19,347,146,330,823,6071,847,0,767,1614,317,282,599,2213,1673,2185,3858,3858,6071,-3901,-25.56,6960,0.291,1475,61,1810.226,1.4789,98.6308,19645.495,-30,0.05,2.7,46.3,-144,4.9,1567,-28.094
2001-09-19,AAPL,Technology,1475,1041,434,0,42,-45,87,26,0,61,0.003,20099.0713,0.003,68,-3.6659,29.4237,2.8475,4.1356,0,26,7,-92,7,-127,512,12,-520,-127,-33,-30,-30,-92,10,0,0,6,0,6,-17,-63,-0.0032,29.632,-0.541,4218,598,19,347,146,330,823,6071,847,0,767,1614,317,282,599,2213,1673,2185,3858,3858,6071,-3901,-25.56,6960,0.304,1475,61,2069.8272,1.5462,103.114,19645.495,-30,0.05,2.7,46.3,-144,4.9,1567,-28.094
2001-09-20,AAPL,Technology,1475,1041,434,0,42,-45,87,26,0,61,0.003,20099.0713,0.003,68,-3.6659,29.4237,2.8475,4.1356,0,26,7,-92,7,-127,512,12,-520,-127,-33,-30,-30,-92,10,0,0,6,0,6,-17,-63,-0.0032,29.632,-0.541,4218,598,19,347,146,330,823,6071,847,0,767,1614,317,282,599,2213,1673,2185,3858,3858,6071,-3901,-25.56,6960,0.28,1475,61,1599.7386,1.4244,94.9958,19645.495,-30,0.05,2.7,46.3,-144,4.9,1567,-28.094
2001-09-21,AAPL,Technology,1475,1041,434,0,42,-45,87,26,0,61,0.003,20099.0713,0.003,68,-3.6659,29.4237,2.8475,4.1356,0,26,7,-92,7,-127,512,12,-520,-127,-33,-30,-30,-92,10,0,0,6,0,6,-17,-63,-0.0032,29.632,-0.541,4218,598,19,347,146,330,823,6071,847,0,767,1614,317,282,599,2213,1673,2185,3858,3858,6071,-3901,-25.56,6960,0.281,1475,61,1617.2792,1.429,95.2987,19645.495,-30,0.05,2.7,46.3,-144,4.9,1567,-28.094
2001-09-22,AAPL,Technology,1475,1041,434,0,42,-45,87,26,0,61,0.003,20099.0713,0.003,68,-3.6659,29.4237,2.8475,4.1356,0,26,7,-92,7,-127,512,12,-520,-127,-33,-30,-30,-92,10,0,0,6,0,6,-17,-63,-0.0032,29.632,-0.541,4218,598,19,347,146,330,823,6071,847,0,767,1614,317,282,599,2213,1673,2185,3858,3858,6071,-3901,-25.56,6960,0.281,1475,61,1617.2792,1.429,95.2987,19645.495,-30,0.05,2.7,46.3,-144,4.9,1567,-28.094
2001-09-23,AAPL,Technology,1475,1041,434,0,42,-45,87,26,0,61,0.003,20099.0713,0.003,68,-3.6659,29.4237,2.8475,4.1356,0,26,7,-92,7,-127,512,12,-520,-127,-33,-30,-30,-92,10,0,0,6,0,6,-17,-63,-0.0032,29.632,-0.541,4218,598,19,347,146,330,823,6071,847,0,767,1614,317,282,599,2213,1673,2185,3858,3858,6071,-3901,-25.56,6960,0.281,1475,61,1617.2792,1.429,95.2987,19645.495,-30,0.05,2.7,46.3,-144,4.9,1567,-28.094
2001-09-24,AAPL,Technology,1475,1041,434,0,42,-45,87,26,0,61,0.003,20099.0713,0.003,68,-3.6659,29.4237,2.8475,4.1356,0,26,7,-92,7,-127,512,12,-520,-127,-33,-30,-30,-92,10,0,0,6,0,6,-17,-63,-0.0032,29.632,-0.541,4218,598,19,347,146,330,823,6071,847,0,767,1614,317,282,599,2213,1673,2185,3858,3858,6071,-3901,-25.56,6960,0.294,1475,61,1869.8641,1.4944,99.6607,19645.495,-30,0.05,2.7,46.3,-144,4.9,1567,-28.094
2001-09-25,AAPL,Technology,1475,1041,434,0,42,-45,87,26,0,61,0.003,20099.0713,0.003,68,-3.6659,29.4237,2.8475,4.1356,0,26,7,-92,7,-127,512,12,-520,-127,-33,-30,-30,-92,10,0,0,6,0,6,-17,-63,-0.0032,29.632,-0.541,4218,598,19,347,146,330,823,6071,847,0,767,1614,317,282,599,2213,1673,2185,3858,3858,6071,-3901,-25.56,6960,0.277,1475,61,1550.6248,1.4117,94.1476,19645.495,-30,0.05,2.7,46.3,-144,4.9,1567,-28.094
2001-09-26,AAPL,Technology,1475,1041,434,0,42,-45,87,26,0,61,0.003,20099.0713,0.003,68,-3.6659,29.4237,2.8475,4.1356,0,26,7,-92,7,-127,512,12,-520,-127,-33,-30,-30,-92,10,0,0,6,0,6,-17,-63,-0.0032,29.632,-0.541,4218,598,19,347,146,330,823,6071,847,0,767,1614,317,282,599,2213,1673,2185,3858,3858,6071,-3901,-25.56,6960,0.271,1475,61,1413.808,1.3763,91.7848,19645.495,-30,0.05,2.7,46.3,-144,4.9,1567,-28.094
2001-09-27,AAPL,Technology,1475,1041,434,0,42,-45,87,26,0,61,0.003,20099.0713,0.003,68,-3.6659,29.4237,2.8475,4.1356,0,26,7,-92,7,-127,512,12,-520,-127,-33,-30,-30,-92,10,0,0,6,0,6,-17,-63,-0.0032,29.632,-0.541,4218,598,19,347,146,330,823,6071,847,0,767,1614,317,282,599,2213,1673,2185,3858,3858,6071,-3901,-25.56,6960,0.277,1475,61,1540.1005,1.409,93.9658,19645.495,-30,0.05,2.7,46.3,-144,4.9,1567,-28.094
2001-09-28,AAPL,Technology,1475,1041,434,0,42,-45,87,26,0,61,0.003,20099.0713,0.003,68,-3.6659,29.4237,2.8475,4.1356,0,26,7,-92,7,-127,512,12,-520,-127,-33,-30,-30,-92,10,0,0,6,0,6,-17,-63,-0.0032,29.632,-0.541,4218,598,19,347,146,330,823,6071,847,0,767,1614,317,282,599,2213,1673,2185,3858,3858,6071,-3901,-25.56,6960,0.277,1475,61,1422.1005,1.3885,93.9658,19645.495,-30,0.05,2.7,46.3,-144,4.9,1567,-28.094
2001-09-29,AAPL,Technology,1450,1013,437,0,53,-41,94,28,0,66,0.0034,19965.3997,0.0034,83,-4.3073,30.1379,3.6552,4.5517,0,30,81,-92,81,98,512,12,-520,98,275,-163,-163,54,-104,0,0,18,0,18,189,112,0.0057,29.632,4.1667,4336,466,11,564,128,186,878,6021,801,0,717,1518,317,266,583,2101,1693,2227,3920,3920,6021,-4019,-36.6937,6960,0.277,1450,66,1422.1005,1.3885,93.9658,19645.495,-163,0.05,2.7,46.3,-144,4.9,1567,-28.094
2001-09-30,AAPL,Technology,1450,1013,437,0,53,-41,94,28,0,66,0.0034,19965.3997,0.0034,83,-4.3073,30.1379,3.6552,4.5517,0,30,81,-92,81,98,512,12,-520,98,275,-163,-163,54,-104,0,0,18,0,18,189,112,0.0057,29.632,4.1667,4336,466,11,564,128,186,878,6021,801,0,717,1518,317,266,583,2101,1693,2227,3920,3920,6021,-4019,-36.6937,6960,0.277,1450,66,1422.1005,1.3885,93.9658,19645.495,-163,-0.57,2.6,46.2,-252,5,1562,-30.217
2001-10-01,AAPL,Technology,1450,1013,437,0,53,-41,94,28,0,66,0.0034,19965.3997,0.0034,83,-4.3073,30.1379,3.6552,4.5517,0,30,81,-92,81,98,512,12,-520,98,275,-163,-163,54,-104,0,0,18,0,18,189,112,0.0057,29.632,4.1667,4336,466,11,564,128,186,878,6021,801,0,717,1518,317,266,583,2101,1693,2227,3920,3920,6021,-4019,-36.6937,6960,0.277,1450,66,1432.6248,1.3912,93.9658,19645.495,-163,-0.57,2.6,46.2,-252,5,1562,-30.217
2001-10-02,AAPL,Technology,1450,1013,437,0,53,-41,94,28,0,66,0.0034,19965.3997,0.0034,83,-4.3073,30.1379,3.6552,4.5517,0,30,81,-92,81,98,512,12,-520,98,275,-163,-163,54,-104,0,0,18,0,18,189,112,0.0057,29.632,4.1667,4336,466,11,564,128,186,878,6021,801,0,717,1518,317,266,583,2101,1693,2227,3920,3920,6021,-4019,-36.6937,6960,0.269,1450,66,1260.7267,1.3473,93.9658,19645.495,-163,-0.57,2.6,46.2,-252,5,1562,-30.217
2001-10-03,AAPL,Technology,1450,1013,437,0,53,-41,94,28,0,66,0.0034,19965.3997,0.0034,83,-4.3073,30.1379,3.6552,4.5517,0,30,81,-92,81,98,512,12,-520,98,275,-163,-163,54,-104,0,0,18,0,18,189,112,0.0057,29.632,4.1667,4336,466,11,564,128,186,878,6021,801,0,717,1518,317,266,583,2101,1693,2227,3920,3920,6021,-4019,-36.6937,6960,0.268,1450,66,1236.1699,1.341,93.9658,19645.495,-163,-0.57,2.6,46.2,-252,5,1562,-30.217
2001-10-04,AAPL,Technology,1450,1013,437,0,53,-41,94,28,0,66,0.0034,19965.3997,0.0034,83,-4.3073,30.1379,3.6552,4.5517,0,30,81,-92,81,98,512,12,-520,98,275,-163,-163,54,-104,0,0,18,0,18,189,112,0.0057,29.632,4.1667,4336,466,11,564,128,186,878,6021,801,0,717,1518,317,266,583,2101,1693,2227,3920,3920,6021,-4019,-36.6937,6960,0.284,1450,66,1551.901,1.4216,93.9658,19645.495,-163,-0.57,2.6,46.2,-252,5,1562,-30.217
2001-10-05,AAPL,Technology,1450,1013,437,0,53,-41,94,28,0,66,0.0034,19965.3997,0.0034,83,-4.3073,30.1379,3.6552,4.5517,0,30,81,-92,81,98,512,12,-520,98,275,-163,-163,54,-104,0,0,18,0,18,189,112,0.0057,29.632,4.1667,4336,466,11,564,128,186,878,6021,801,0,717,1518,317,266,583,2101,1693,2227,3920,3920,6021,-4019,-36.6937,6960,0.288,1450,66,1643.1123,1.4449,93.9658,19645.495,-163,-0.57,2.6,46.2,-252,5,1562,-30.217
2001-10-06,AAPL,Technology,1450,1013,437,0,53,-41,94,28,0,66,0.0034,19965.3997,0.0034,83,-4.3073,30.1379,3.6552,4.5517,0,30,81,-92,81,98,512,12,-520,98,275,-163,-163,54,-104,0,0,18,0,18,189,112,0.0057,29.632,4.1667,4336,466,11,564,128,186,878,6021,801,0,717,1518,317,266,583,2101,1693,2227,3920,3920,6021,-4019,-36.6937,6960,0.288,1450,66,1643.1123,1.4449,93.9658,19645.495,-163,-0.57,2.6,46.2,-252,5,1562,-30.217
2001-10-07,AAPL,Technology,1450,1013,437,0,53,-41,94,28,0,66,0.0034,19965.3997,0.0034,83,-4.3073,30.1379,3.6552,4.5517,0,30,81,-92,81,98,512,12,-520,98,275,-163,-163,54,-104,0,0,18,0,18,189,112,0.0057,29.632,4.1667,4336,466,11,564,128,186,878,6021,801,0,717,1518,317,266,583,2101,1693,2227,3920,3920,6021,-4019,-36.6937,6960,0.288,1450,66,1643.1123,1.4449,93.9658,19645.495,-163,-0.57,2.6,46.2,-252,5,1562,-30.217
2001-10-08,AAPL,Technology,1450,1013,437,0,53,-41,94,28,0,66,0.0034,19965.3997,0.0034,83,-4.3073,30.1379,3.6552,4.5517,0,30,81,-92,81,98,512,12,-520,98,275,-163,-163,54,-104,0,0,18,0,18,189,112,0.0057,29.632,4.1667,4336,466,11,564,128,186,878,6021,801,0,717,1518,317,266,583,2101,1693,2227,3920,3920,6021,-4019,-36.6937,6960,0.289,1450,66,1664.161,1.4502,93.9658,19645.495,-163,-0.57,2.6,46.2,-252,5,1562,-30.217
2001-10-09,AAPL,Technology,1450,1013,437,0,53,-41,94,28,0,66,0.0034,19965.3997,0.0034,83,-4.3073,30.1379,3.6552,4.5517,0,30,81,-92,81,98,512,12,-520,98,275,-163,-163,54,-104,0,0,18,0,18,189,112,0.0057,29.632,4.1667,4336,466,11,564,128,186,878,6021,801,0,717,1518,317,266,583,2101,1693,2227,3920,3920,6021,-4019,-36.6937,6960,0.286,1450,66,1593.9985,1.4323,93.9658,19645.495,-163,-0.57,2.6,46.2,-252,5,1562,-30.217
2001-10-10,AAPL,Technology,1450,1013,437,0,53,-41,94,28,0,66,0.0034,19965.3997,0.0034,83,-4.3073,30.1379,3.6552,4.5517,0,30,81,-92,81,98,512,12,-520,98,275,-163,-163,54,-104,0,0,18,0,18,189,112,0.0057,29.632,4.1667,4336,466,11,564,128,186,878,6021,801,0,717,1518,317,266,583,2101,1693,2227,3920,3920,6021,-4019,-36.6937,6960,0.3,1450,66,1881.6647,1.5057,93.9658,19645.495,-163,-0.57,2.6,46.2,-252,5,1562,-30.217
2001-10-11,AAPL,Technology,1450,1013,437,0,53,-41,94,28,0,66,0.0034,19965.3997,0.0034,83,-4.3073,30.1379,3.6552,4.5517,0,30,81,-92,81,98,512,12,-520,98,275,-163,-163,54,-104,0,0,18,0,18,189,112,0.0057,29.632,4.1667,4336,466,11,564,128,186,878,6021,801,0,717,1518,317,266,583,2101,1693,2227,3920,3920,6021,-4019,-36.6937,6960,0.317,1450,66,2204.4121,1.5881,93.9658,19645.495,-163,-0.57,2.6,46.2,-252,5,1562,-30.217
2001-10-12,AAPL,Technology,1450,1013,437,0,53,-41,94,28,0,66,0.0034,19965.3997,0.0034,83,-4.3073,30.1379,3.6552,4.5517,0,30,81,-92,81,98,512,12,-520,98,275,-163,-163,54,-104,0,0,18,0,18,189,112,0.0057,29.632,4.1667,4336,466,11,564,128,186,878,6021,801,0,717,1518,317,266,583,2101,1693,2227,3920,3920,6021,-4019,-36.6937,6960,0.322,1450,66,2299.1315,1.6123,93.9658,19645.495,-163,-0.57,2.6,46.2,-252,5,1562,-30.217
2001-10-13,AAPL,Technology,1450,1013,437,0,53,-41,94,28,0,66,0.0034,19965.3997,0.0034,83,-4.3073,30.1379,3.6552,4.5517,0,30,81,-92,81,98,512,12,-520,98,275,-163,-163,54,-104,0,0,18,0,18,189,112,0.0057,29.632,4.1667,4336,466,11,564,128,186,878,6021,801,0,717,1518,317,266,583,2101,1693,2227,3920,3920,6021,-4019,-36.6937,6960,0.322,1450,66,2299.1315,1.6123,93.9658,19645.495,-163,-0.57,2.6,46.2,-252,5,1562,-30.217
2001-10-14,AAPL,Technology,1450,1013,437,0,53,-41,94,28,0,66,0.0034,19965.3997,0.0034,83,-4.3073,30.1379,3.6552,4.5517,0,30,81,-92,81,98,512,12,-520,98,275,-163,-163,54,-104,0,0,18,0,18,189,112,0.0057,29.632,4.1667,4336,466,11,564,128,186,878,6021,801,0,717,1518,317,266,583,2101,1693,2227,3920,3920,6021,-4019,-36.6937,6960,0.322,1450,66,2299.1315,1.6123,93.9658,19645.495,-163,-0.57,2.6,46.2,-252,5,1562,-30.217
2001-10-15,AAPL,Technology,1450,1013,437,0,53,-41,94,28,0,66,0.0034,19965.3997,0.0034,83,-4.3073,30.1379,3.6552,4.5517,0,30,81,-92,81,98,512,12,-520,98,275,-163,-163,54,-104,0,0,18,0,18,189,112,0.0057,29.632,4.1667,4336,466,11,564,128,186,878,6021,801,0,717,1518,317,266,583,2101,1693,2227,3920,3920,6021,-4019,-36.6937,6960,0.321,1450,66,2292.1152,1.6105,93.9658,19645.495,-163,-0.57,2.6,46.2,-252,5,1562,-30.217
2001-10-16,AAPL,Technology,1450,1013,437,0,53,-41,94,28,0,66,0.0034,19965.3997,0.0034,83,-4.3073,30.1379,3.6552,4.5517,0,30,81,-92,81,98,512,12,-520,98,275,-163,-163,54,-104,0,0,18,0,18,189,112,0.0057,29.632,4.1667,4336,466,11,564,128,186,878,6021,801,0,717,1518,317,266,583,2101,1693,2227,3920,3920,6021,-4019,-36.6937,6960,0.322,1450,66,2299.1315,1.6123,93.9658,19645.495,-163,-0.57,2.6,46.2,-252,5,1562,-30.217
2001-10-17,AAPL,Technology,1450,1013,437,0,53,-41,94,28,0,66,0.0034,19965.3997,0.0034,83,-4.3073,30.1379,3.6552,4.5517,0,30,81,-92,81,98,512,12,-520,98,275,-163,-163,54,-104,0,0,18,0,18,189,112,0.0057,29.632,4.1667,4336,466,11,564,128,186,878,6021,801,0,717,1518,317,266,583,2101,1693,2227,3920,3920,6021,-4019,-36.6937,6960,0.303,1450,66,1943.1595,1.521,93.9658,19651.615,-163,-0.57,2.6,46.2,-252,5,1562,-30.217
2001-10-18,AAPL,Technology,1450,1013,437,0,53,-41,94,28,0,66,0.0034,19965.3997,0.0034,83,-4.3073,30.1379,3.6552,4.5517,0,30,81,-92,81,98,512,12,-520,98,275,-163,-163,54,-104,0,0,18,0,18,189,112,0.0057,29.632,4.1667,4336,466,11,564,128,186,878,6021,801,0,717,1518,317,266,583,2101,1693,2227,3920,3920,6021,-4019,-36.6937,6960,0.321,1450,66,2297.5905,1.6114,93.9658,19651.615,-163,-0.57,2.6,46.2,-252,5,1562,-30.217
2001-10-19,AAPL,Technology,1450,1013,437,0,53,-41,94,28,0,66,0.0034,19965.3997,0.0034,83,-4.3073,30.1379,3.6552,4.5517,0,30,81,-92,81,98,512,12,-520,98,275,-163,-163,54,-104,0,0,18,0,18,189,112,0.0057,29.632,4.1667,4336,466,11,564,128,186,878,6021,801,0,717,1518,317,266,583,2101,1693,2227,3920,3920,6021,-4019,-36.6937,6960,0.327,1450,66,2402.867,1.6382,93.9658,19651.615,-163,-0.57,2.6,46.2,-252,5,1562,-30.217
2001-10-20,AAPL,Technology,1450,1013,437,0,53,-41,94,28,0,66,0.0034,19965.3997,0.0034,83,-4.3073,30.1379,3.6552,4.5517,0,30,81,-92,81,98,512,12,-520,98,275,-163,-163,54,-104,0,0,18,0,18,189,112,0.0057,29.632,4.1667,4336,466,11,564,128,186,878,6021,801,0,717,1518,317,266,583,2101,1693,2227,3920,3920,6021,-4019,-36.6937,6960,0.327,1450,66,2402.867,1.6382,93.9658,19651.615,-163,-0.57,2.6,46.2,-252,5,1562,-30.217
2001-10-21,AAPL,Technology,1450,1013,437,0,53,-41,94,28,0,66,0.0034,19965.3997,0.0034,83,-4.3073,30.1379,3.6552,4.5517,0,30,81,-92,81,98,512,12,-520,98,275,-163,-163,54,-104,0,0,18,0,18,189,112,0.0057,29.632,4.1667,4336,466,11,564,128,186,878,6021,801,0,717,1518,317,266,583,2101,1693,2227,3920,3920,6021,-4019,-36.6937,6960,0.327,1450,66,2402.867,1.6382,93.9658,19651.615,-163,-0.57,2.6,46.2,-252,5,1562,-30.217
2001-10-22,AAPL,Technology,1450,1013,437,0,53,-41,94,28,0,66,0.0034,19965.3997,0.0034,83,-4.3073,30.1379,3.6552,4.5517,0,30,81,-92,81,98,512,12,-520,98,275,-163,-163,54,-104,0,0,18,0,18,189,112,0.0057,29.632,4.1667,4336,466,11,564,128,186,878,6021,801,0,717,1518,317,266,583,2101,1693,2227,3920,3920,6021,-4019,-36.6937,6960,0.34,1450,66,2655.5306,1.7027,93.9658,19651.615,-163,-0.57,2.6,46.2,-252,5,1562,-30.217
2001-10-23,AAPL,Technology,1450,1013,437,0,53,-41,94,28,0,66,0.0034,19965.3997,0.0034,83,-4.3073,30.1379,3.6552,4.5517,0,30,81,-92,81,98,512,12,-520,98,275,-163,-163,54,-104,0,0,18,0,18,189,112,0.0057,29.632,4.1667,4336,466,11,564,128,186,878,6021,801,0,717,1518,317,266,583,2101,1693,2227,3920,3920,6021,-4019,-36.6937,6960,0.324,1450,66,2346.7195,1.6239,93.9658,19651.615,-163,-0.57,2.6,46.2,-252,5,1562,-30.217
2001-10-24,AAPL,Technology,1450,1013,437,0,53,-41,94,28,0,66,0.0034,19965.3997,0.0034,83,-4.3073,30.1379,3.6552,4.5517,0,30,81,-92,81,98,512,12,-520,98,275,-163,-163,54,-104,0,0,18,0,18,189,112,0.0057,29.632,4.1667,4336,466,11,564,128,186,878,6021,801,0,717,1518,317,266,583,2101,1693,2227,3920,3920,6021,-4019,-36.6937,6960,0.338,1450,66,2630.9661,1.6964,93.9658,19651.615,-163,-0.57,2.6,46.2,-252,5,1562,-30.217
2001-10-25,AAPL,Technology,1450,1013,437,0,53,-41,94,28,0,66,0.0034,19965.3997,0.0034,83,-4.3073,30.1379,3.6552,4.5517,0,30,81,-92,81,98,512,12,-520,98,275,-163,-163,54,-104,0,0,18,0,18,189,112,0.0057,29.632,4.1667,4336,466,11,564,128,186,878,6021,801,0,717,1518,317,266,583,2101,1693,2227,3920,3920,6021,-4019,-36.6937,6960,0.343,1450,66,2715.1873,1.7179,93.9658,19651.615,-163,-0.57,2.6,46.2,-252,5,1562,-30.217
2001-10-26,AAPL,Technology,1450,1013,437,0,53,-41,94,28,0,66,0.0034,19965.3997,0.0034,83,-4.3073,30.1379,3.6552,4.5517,0,30,81,-92,81,98,512,12,-520,98,275,-163,-163,54,-104,0,0,18,0,18,189,112,0.0057,29.632,4.1667,4336,466,11,564,128,186,878,6021,801,0,717,1518,317,266,583,2101,1693,2227,3920,3920,6021,-4019,-36.6937,6960,0.333,1450,66,2532.708,1.6714,93.9658,19651.615,-163,-0.57,2.6,46.2,-252,5,1562,-30.217
2001-10-27,AAPL,Technology,1450,1013,437,0,53,-41,94,28,0,66,0.0034,19965.3997,0.0034,83,-4.3073,30.1379,3.6552,4.5517,0,30,81,-92,81,98,512,12,-520,98,275,-163,-163,54,-104,0,0,18,0,18,189,112,0.0057,29.632,4.1667,4336,466,11,564,128,186,878,6021,801,0,717,1518,317,266,583,2101,1693,2227,3920,3920,6021,-4019,-36.6937,6960,0.333,1450,66,2532.708,1.6714,93.9658,19651.615,-163,-0.57,2.6,46.2,-252,5,1562,-30.217
2001-10-28,AAPL,Technology,1450,1013,437,0,53,-41,94,28,0,66,0.0034,19965.3997,0.0034,83,-4.3073,30.1379,3.6552,4.5517,0,30,81,-92,81,98,512,12,-520,98,275,-163,-163,54,-104,0,0,18,0,18,189,112,0.0057,29.632,4.1667,4336,466,11,564,128,186,878,6021,801,0,717,1518,317,266,583,2101,1693,2227,3920,3920,6021,-4019,-36.6937,6960,0.333,1450,66,2532.708,1.6714,93.9658,19651.615,-163,-0.57,2.6,46.2,-252,5,1562,-30.217
2001-10-29,AAPL,Technology,1450,1013,437,0,53,-41,94,28,0,66,0.0034,19965.3997,0.0034,83,-4.3073,30.1379,3.6552,4.5517,0,30,81,-92,81,98,512,12,-520,98,275,-163,-163,54,-104,0,0,18,0,18,189,112,0.0057,29.632,4.1667,4336,466,11,564,128,186,878,6021,801,0,717,1518,317,266,583,2101,1693,2227,3920,3920,6021,-4019,-36.6937,6960,0.315,1450,66,2167.7494,1.5783,93.9658,19651.615,-163,-0.57,2.6,46.2,-252,5,1562,-30.217
2001-10-30,AAPL,Technology,1450,1013,437,0,53,-41,94,28,0,66,0.0034,19965.3997,0.0034,83,-4.3073,30.1379,3.6552,4.5517,0,30,81,-92,81,98,512,12,-520,98,275,-163,-163,54,-104,0,0,18,0,18,189,112,0.0057,29.632,4.1667,4336,466,11,564,128,186,878,6021,801,0,717,1518,317,266,583,2101,1693,2227,3920,3920,6021,-4019,-36.6937,6960,0.314,1450,66,2157.2218,1.5756,93.9658,19651.615,-163,-0.57,2.6,46.2,-252,5,1562,-30.217
2001-10-31,AAPL,Technology,1450,1013,437,0,53,-41,94,28,0,66,0.0034,19965.3997,0.0034,83,-4.3073,30.1379,3.6552,4.5517,0,30,81,-92,81,98,512,12,-520,98,275,-163,-163,54,-104,0,0,18,0,18,189,112,0.0057,29.632,4.1667,4336,466,11,564,128,186,878,6021,801,0,717,1518,317,266,583,2101,1693,2227,3920,3920,6021,-4019,-36.6937,6960,0.314,1450,66,2143.1849,1.572,93.9658,19651.615,-163,0.7,2.1,40.8,-323,5.3,1540,-30.588
2001-11-01,AAPL,Technology,1450,1013,437,0,53,-41,94,28,0,66,0.0034,19965.3997,0.0034,83,-4.3073,30.1379,3.6552,4.5517,0,30,81,-92,81,98,512,12,-520,98,275,-163,-163,54,-104,0,0,18,0,18,189,112,0.0057,29.632,4.1667,4336,466,11,564,128,186,878,6021,801,0,717,1518,317,266,583,2101,1693,2227,3920,3920,6021,-4019,-36.6937,6960,0.332,1450,66,2504.6343,1.6642,93.9658,19651.615,-163,0.7,2.1,40.8,-323,5.3,1540,-30.588
2001-11-02,AAPL,Technology,1450,1013,437,0,53,-41,94,28,0,66,0.0034,19965.3997,0.0034,83,-4.3073,30.1379,3.6552,4.5517,0,30,81,-92,81,98,512,12,-520,98,275,-163,-163,54,-104,0,0,18,0,18,189,112,0.0057,29.632,4.1667,4336,466,11,564,128,186,878,6021,801,0,717,1518,317,266,583,2101,1693,2227,3920,3920,6021,-4019,-36.6937,6960,0.332,1450,66,2497.6158,1.6624,93.9658,19651.615,-163,0.7,2.1,40.8,-323,5.3,1540,-30.588
2001-11-03,AAPL,Technology,1450,1013,437,0,53,-41,94,28,0,66,0.0034,19965.3997,0.0034,83,-4.3073,30.1379,3.6552,4.5517,0,30,81,-92,81,98,512,12,-520,98,275,-163,-163,54,-104,0,0,18,0,18,189,112,0.0057,29.632,4.1667,4336,466,11,564,128,186,878,6021,801,0,717,1518,317,266,583,2101,1693,2227,3920,3920,6021,-4019,-36.6937,6960,0.332,1450,66,2497.6158,1.6624,93.9658,19651.615,-163,0.7,2.1,40.8,-323,5.3,1540,-30.588
2001-11-04,AAPL,Technology,1450,1013,437,0,53,-41,94,28,0,66,0.0034,19965.3997,0.0034,83,-4.3073,30.1379,3.6552,4.5517,0,30,81,-92,81,98,512,12,-520,98,275,-163,-163,54,-104,0,0,18,0,18,189,112,0.0057,29.632,4.1667,4336,466,11,564,128,186,878,6021,801,0,717,1518,317,266,583,2101,1693,2227,3920,3920,6021,-4019,-36.6937,6960,0.332,1450,66,2497.6158,1.6624,93.9658,19651.615,-163,0.7,2.1,40.8,-323,5.3,1540,-30.588
